TASK_ID,fraction_positive_train,fraction_positive_test,fraction_positive_test_std,fraction_positive_train_std,16_train,32_train,64_train,128_train,256_train
CHEMBL1006005,0.49809803921568624,0.4922527584747517,0.0,0.004472135954999575,0.564+/-0.035,0.591+/-0.023,0.622+/-0.042,0.589+/-0.051,
CHEMBL1066254,0.49809803921568624,0.4823208717887617,0.0,0.004472135954999575,0.655+/-0.066,0.601+/-0.05,0.711+/-0.055,0.815+/-0.131,
CHEMBL1119333,0.5035764705882353,0.498240458289008,0.0,0.005331487569881841,0.558+/-0.084,0.683+/-0.064,0.699+/-0.063,0.8+/-0.016,0.8+/-0.025
CHEMBL1243967,0.5059607843137255,0.5,0.0,0.008885812616469735,0.598+/-0.058,0.68+/-0.071,0.683+/-0.058,0.656+/-0.049,
CHEMBL1243970,0.5059607843137255,0.5,0.0,0.008885812616469735,0.599+/-0.059,0.584+/-0.092,0.647+/-0.074,0.719+/-0.045,
CHEMBL1613777,0.4996549019607842,0.49244683822904,0.0,0.005331487569881841,0.525+/-0.025,0.507+/-0.032,0.549+/-0.03,0.582+/-0.035,0.606+/-0.023
CHEMBL1613800,0.3982352941176471,0.39689776888961076,0.0,0.0074535599249993005,0.411+/-0.022,0.433+/-0.046,0.418+/-0.032,0.415+/-0.041,0.453+/-0.031
CHEMBL1613898,0.5044705882352941,0.4938275390663997,0.0,0.0066643594623523005,0.498+/-0.037,0.514+/-0.055,0.538+/-0.041,0.515+/-0.07,
CHEMBL1613907,0.49809803921568624,0.48655235373501615,0.0,0.004472135954999575,0.554+/-0.041,0.555+/-0.059,0.555+/-0.066,0.661+/-0.186,
CHEMBL1613926,0.5044705882352941,0.4781182813614985,0.0,0.0066643594623523005,0.587+/-0.095,0.584+/-0.081,0.66+/-0.062,0.639+/-0.188,
CHEMBL1613949,0.3473529411764706,0.34002478226331984,0.0,0.0,0.389+/-0.107,0.445+/-0.075,0.444+/-0.132,0.506+/-0.097,
CHEMBL1614027,0.5035764705882353,0.49913527524857193,0.0,0.005331487569881841,0.499+/-0.055,0.528+/-0.056,0.56+/-0.032,0.583+/-0.049,0.643+/-0.043
CHEMBL1614153,0.3396470588235294,0.3348484157792916,0.0,0.0,0.337+/-0.04,0.328+/-0.021,0.377+/-0.035,0.386+/-0.038,0.41+/-0.014
CHEMBL1614292,0.36376470588235293,0.3499394881765983,0.0,0.0074535599249993005,0.385+/-0.034,0.392+/-0.024,0.386+/-0.028,0.398+/-0.02,0.389+/-0.05
CHEMBL1614423,0.37847058823529406,0.3802097121050365,0.0,0.0074535599249993005,0.473+/-0.087,0.538+/-0.044,0.663+/-0.057,0.724+/-0.012,0.787+/-0.017
CHEMBL1614433,0.42721568627450984,0.4235015157725389,0.0,0.0,0.459+/-0.02,0.431+/-0.028,0.449+/-0.028,0.446+/-0.044,0.49+/-0.063
CHEMBL1614466,0.41725490196078435,0.4188410827123583,0.0,0.0,0.441+/-0.067,0.495+/-0.046,0.495+/-0.055,0.492+/-0.068,0.564+/-0.027
CHEMBL1614503,0.32019607843137254,0.3187259649622561,0.0,0.0,0.364+/-0.099,0.422+/-0.096,0.472+/-0.106,0.857+/-0.201,
CHEMBL1614508,0.45946078431372545,0.4669557051946646,0.0,0.0,0.714+/-0.103,0.806+/-0.023,0.771+/-0.036,0.853+/-0.065,
CHEMBL1614522,0.5035764705882353,0.4984509249973576,0.0,0.005331487569881841,0.558+/-0.056,0.53+/-0.064,0.562+/-0.082,0.614+/-0.037,0.617+/-0.023
CHEMBL1737951,0.3762745098039215,0.37171898896805067,0.0,0.009316949906249126,0.526+/-0.141,0.522+/-0.091,0.641+/-0.053,0.683+/-0.067,
CHEMBL1738079,0.4956470588235294,0.4873977411477411,0.0,0.004472135954999575,0.511+/-0.033,0.526+/-0.018,0.501+/-0.038,0.523+/-0.014,
CHEMBL1738362,0.32019607843137254,0.2991870609445262,0.0,0.0,0.538+/-0.073,0.574+/-0.084,0.639+/-0.123,0.809+/-0.197,
CHEMBL1738395,0.5044705882352941,0.49455401000965027,0.0,0.0066643594623523005,0.539+/-0.081,0.56+/-0.036,0.558+/-0.036,0.641+/-0.074,
CHEMBL1738485,0.5059607843137255,0.5,0.0,0.008885812616469735,0.534+/-0.038,0.51+/-0.017,0.544+/-0.04,0.546+/-0.084,0.692+/-0.063
CHEMBL1738502,0.36376470588235293,0.352218876891842,0.0,0.0074535599249993005,0.397+/-0.048,0.414+/-0.037,0.415+/-0.054,0.373+/-0.049,0.416+/-0.031
CHEMBL1738573,0.5059607843137255,0.5,0.0,0.008885812616469735,0.525+/-0.017,0.517+/-0.027,0.532+/-0.012,0.533+/-0.022,0.515+/-0.028
CHEMBL1738579,0.48029411764705876,0.4730754904010718,0.0,0.0,0.497+/-0.049,0.532+/-0.057,0.519+/-0.035,0.567+/-0.047,
