TASK_ID,fraction_positive_train,fraction_positive_test,fraction_positive_test_std,fraction_positive_train_std,16_train,32_train,64_train,128_train,256_train
CHEMBL1614292,0.3604313725490196,0.3499394881765983,0.0,0.0086066296582387,0.347+/-0.013,0.347+/-0.013,0.344+/-0.008,0.352+/-0.008,0.351+/-0.012
CHEMBL1614423,0.37513725490196076,0.3802097121050365,0.0,0.0086066296582387,0.465+/-0.021,0.488+/-0.011,0.498+/-0.019,0.491+/-0.017,0.5+/-0.041
CHEMBL1614433,0.42721568627450984,0.4235015157725389,0.0,0.0,0.477+/-0.023,0.486+/-0.024,0.484+/-0.017,0.491+/-0.022,0.498+/-0.034
CHEMBL1614466,0.41725490196078435,0.4188410827123583,0.0,0.0,0.392+/-0.011,0.402+/-0.039,0.396+/-0.037,0.391+/-0.022,0.421+/-0.055
CHEMBL1614503,0.32019607843137254,0.3187259649622561,0.0,0.0,0.297+/-0.046,0.31+/-0.046,0.299+/-0.029,0.548+/-0.27,
CHEMBL1614508,0.45946078431372545,0.4669557051946646,0.0,0.0,0.774+/-0.033,0.773+/-0.03,0.777+/-0.037,0.803+/-0.045,
CHEMBL1614522,0.5011921568627451,0.4984509249973576,0.0,0.00615627156730486,0.575+/-0.031,0.57+/-0.033,0.579+/-0.019,0.565+/-0.028,0.57+/-0.013
CHEMBL1737951,0.37210784313725487,0.37171898896805067,0.0,0.010758287072798375,0.498+/-0.032,0.505+/-0.022,0.491+/-0.025,0.526+/-0.068,
CHEMBL1738079,0.4936470588235294,0.4873977411477411,0.0,0.005163977794943225,0.485+/-0.012,0.481+/-0.012,0.482+/-0.014,0.482+/-0.029,
CHEMBL1738362,0.32019607843137254,0.2991870609445262,0.0,0.0,0.457+/-0.068,0.476+/-0.04,0.513+/-0.075,0.679+/-0.25,
CHEMBL1738395,0.5014901960784314,0.49455401000965027,0.0,0.007695339459131075,0.591+/-0.022,0.59+/-0.014,0.58+/-0.057,0.593+/-0.081,
CHEMBL1738485,0.5019869281045751,0.5,0.0,0.010260452612174767,0.609+/-0.008,0.602+/-0.017,0.613+/-0.021,0.618+/-0.036,0.632+/-0.073
CHEMBL1738502,0.3604313725490196,0.352218876891842,0.0,0.0086066296582387,0.362+/-0.026,0.357+/-0.018,0.369+/-0.036,0.345+/-0.009,0.349+/-0.013
CHEMBL1738573,0.5019869281045751,0.5,0.0,0.010260452612174767,0.516+/-0.014,0.522+/-0.004,0.52+/-0.006,0.524+/-0.007,0.523+/-0.004
CHEMBL1738579,0.48029411764705876,0.4730754904010718,0.0,0.0,0.484+/-0.022,0.487+/-0.02,0.478+/-0.012,0.486+/-0.035,
CHEMBL1738633,0.5014901960784314,0.4898738735401718,0.0,0.007695339459131075,0.61+/-0.023,0.605+/-0.036,0.619+/-0.043,0.673+/-0.113,
CHEMBL1794324,0.49197647058823524,0.4852315330406838,0.0,0.00413118223595458,0.461+/-0.008,0.459+/-0.006,0.459+/-0.007,0.462+/-0.01,0.461+/-0.007
CHEMBL1794504,0.5039411764705882,0.5085318816521824,0.0,0.007695339459131075,0.624+/-0.033,0.629+/-0.036,0.632+/-0.074,0.8+/-0.258,
CHEMBL1794519,0.5019869281045751,0.5,0.0,0.010260452612174767,0.622+/-0.025,0.639+/-0.029,0.629+/-0.034,0.609+/-0.081,
CHEMBL1794557,0.5019869281045751,0.5,0.0,0.010260452612174767,0.496+/-0.011,0.504+/-0.012,0.502+/-0.008,0.499+/-0.007,0.5+/-0.008
CHEMBL1963701,0.5019869281045751,0.5,0.0,0.010260452612174767,0.525+/-0.012,0.528+/-0.011,0.528+/-0.013,0.536+/-0.012,0.532+/-0.009
CHEMBL1963705,0.42721568627450984,0.42376298390045203,0.0,0.0,0.453+/-0.032,0.446+/-0.032,0.45+/-0.02,0.448+/-0.011,0.446+/-0.019
CHEMBL1963715,0.3731764705882353,0.3770856432995851,0.0,0.0086066296582387,0.406+/-0.028,0.427+/-0.009,0.423+/-0.009,0.425+/-0.009,0.424+/-0.011
CHEMBL1963721,0.3267450980392157,0.32644553940689763,0.0,0.0,0.319+/-0.016,0.326+/-0.011,0.327+/-0.01,0.333+/-0.012,0.372+/-0.053
CHEMBL1963723,0.4509019607843137,0.4555803010366116,0.0,0.0,0.55+/-0.013,0.552+/-0.008,0.557+/-0.004,0.556+/-0.01,0.552+/-0.012
CHEMBL1963731,0.38298039215686275,0.3875741537336932,0.0,0.0086066296582387,0.57+/-0.031,0.575+/-0.009,0.57+/-0.017,0.578+/-0.016,0.576+/-0.021
CHEMBL1963741,0.44192156862745097,0.4510860893610201,0.0,0.0,0.455+/-0.021,0.467+/-0.009,0.464+/-0.012,0.467+/-0.008,0.467+/-0.008
CHEMBL1963756,0.41725490196078435,0.4185400317295997,0.0,0.0,0.487+/-0.017,0.494+/-0.01,0.487+/-0.02,0.481+/-0.012,0.481+/-0.014
CHEMBL1963773,0.41725490196078435,0.4186391438894407,0.0,0.0,0.464+/-0.018,0.464+/-0.016,0.468+/-0.02,0.465+/-0.015,0.477+/-0.019
CHEMBL1963799,0.38298039215686275,0.3882822439927012,0.0,0.0086066296582387,0.418+/-0.048,0.446+/-0.044,0.452+/-0.051,0.457+/-0.034,0.461+/-0.049
CHEMBL1963810,0.48619607843137247,0.4821799569185389,0.0,0.0,0.585+/-0.063,0.581+/-0.048,0.571+/-0.032,0.576+/-0.026,0.575+/-0.021
CHEMBL1963818,0.4399607843137255,0.4494799798169649,0.0,0.0,0.472+/-0.02,0.489+/-0.021,0.484+/-0.019,0.49+/-0.016,0.49+/-0.016
CHEMBL1963819,0.3604313725490196,0.35007328362699397,0.0,0.0086066296582387,0.444+/-0.016,0.445+/-0.019,0.444+/-0.016,0.446+/-0.01,0.452+/-0.02
CHEMBL1963824,0.449921568627451,0.45411939644993976,0.0,0.0,0.43+/-0.018,0.433+/-0.029,0.439+/-0.018,0.445+/-0.026,0.451+/-0.049
CHEMBL1963825,0.449921568627451,0.45310098585488917,0.0,0.0,0.53+/-0.047,0.508+/-0.038,0.532+/-0.034,0.528+/-0.019,0.547+/-0.044
CHEMBL1963827,0.4982509803921569,0.49593225421617104,0.0,0.00615627156730486,0.545+/-0.046,0.536+/-0.049,0.544+/-0.019,0.553+/-0.028,0.554+/-0.027
CHEMBL1963831,0.38298039215686275,0.38720552867344915,0.0,0.0086066296582387,0.444+/-0.032,0.445+/-0.046,0.444+/-0.036,0.48+/-0.023,0.492+/-0.055
CHEMBL1963838,0.5019869281045751,0.5,0.0,0.010260452612174767,0.536+/-0.014,0.533+/-0.02,0.542+/-0.021,0.537+/-0.044,
CHEMBL1963910,0.5019869281045751,0.5,0.0,0.010260452612174767,0.516+/-0.013,0.524+/-0.021,0.521+/-0.031,0.502+/-0.041,
CHEMBL1963969,0.5019869281045751,0.5,0.0,0.010260452612174767,0.538+/-0.029,0.536+/-0.024,0.539+/-0.033,0.532+/-0.03,
CHEMBL1964005,0.5014901960784314,0.4936052220606886,0.0,0.007695339459131075,0.514+/-0.045,0.509+/-0.022,0.521+/-0.029,0.524+/-0.068,
CHEMBL1964101,0.5011921568627451,0.4988705974589096,0.0,0.00615627156730486,0.566+/-0.022,0.564+/-0.017,0.561+/-0.019,0.563+/-0.014,0.558+/-0.01
CHEMBL1964106,0.3435686274509804,0.33781772431277973,0.0,0.0,0.392+/-0.046,0.404+/-0.037,0.394+/-0.037,0.385+/-0.031,0.424+/-0.07
CHEMBL1964115,0.4291764705882353,0.42637731271857593,0.0,0.0,0.473+/-0.057,0.475+/-0.035,0.496+/-0.034,0.513+/-0.044,0.526+/-0.055
CHEMBL2218946,0.49609803921568624,0.48868599468282325,0.0,0.005163977794943225,0.496+/-0.015,0.48+/-0.017,0.49+/-0.039,0.486+/-0.075,
CHEMBL2218957,0.5014901960784314,0.49245904432821336,0.0,0.007695339459131075,0.446+/-0.038,0.462+/-0.059,0.489+/-0.076,0.505+/-0.092,
CHEMBL2218959,0.5014901960784314,0.49245904432821336,0.0,0.007695339459131075,0.474+/-0.036,0.479+/-0.045,0.506+/-0.045,0.516+/-0.086,
CHEMBL2218989,0.5014901960784314,0.49245904432821336,0.0,0.007695339459131075,0.481+/-0.022,0.486+/-0.03,0.462+/-0.022,0.469+/-0.051,
CHEMBL2218994,0.4876470588235294,0.47776355130602166,0.0,0.0,0.474+/-0.016,0.482+/-0.021,0.47+/-0.034,0.525+/-0.079,
CHEMBL2219020,0.5014901960784314,0.49245904432821336,0.0,0.007695339459131075,0.504+/-0.012,0.522+/-0.021,0.507+/-0.037,0.556+/-0.108,
CHEMBL2219026,0.48029411764705876,0.47399050166063156,0.0,0.0,0.424+/-0.016,0.434+/-0.026,0.433+/-0.031,0.472+/-0.072,
CHEMBL2219028,0.5014901960784314,0.49245904432821336,0.0,0.007695339459131075,0.548+/-0.017,0.554+/-0.022,0.564+/-0.044,0.547+/-0.085,
CHEMBL2219040,0.5014901960784314,0.49245904432821336,0.0,0.007695339459131075,0.461+/-0.017,0.468+/-0.016,0.469+/-0.023,0.488+/-0.06,
CHEMBL2219043,0.5014901960784314,0.49245904432821336,0.0,0.007695339459131075,0.536+/-0.031,0.546+/-0.021,0.557+/-0.039,0.593+/-0.105,
CHEMBL2219045,0.49609803921568624,0.48868599468282325,0.0,0.005163977794943225,0.499+/-0.016,0.504+/-0.021,0.507+/-0.033,0.491+/-0.061,
CHEMBL2219047,0.4876470588235294,0.47776355130602166,0.0,0.0,0.437+/-0.018,0.441+/-0.019,0.469+/-0.041,0.492+/-0.078,
CHEMBL2219049,0.5014901960784314,0.49245904432821336,0.0,0.007695339459131075,0.449+/-0.021,0.449+/-0.025,0.446+/-0.026,0.458+/-0.078,
CHEMBL2219050,0.5014901960784314,0.49245904432821336,0.0,0.007695339459131075,0.502+/-0.024,0.495+/-0.027,0.541+/-0.061,0.527+/-0.076,
CHEMBL2219059,0.5014901960784314,0.49245904432821336,0.0,0.007695339459131075,0.46+/-0.027,0.448+/-0.019,0.456+/-0.016,0.496+/-0.08,
CHEMBL2219070,0.4876470588235294,0.47776355130602166,0.0,0.0,0.459+/-0.012,0.468+/-0.022,0.466+/-0.022,0.495+/-0.056,
CHEMBL2219075,0.5014901960784314,0.49245904432821336,0.0,0.007695339459131075,0.503+/-0.042,0.494+/-0.029,0.49+/-0.027,0.478+/-0.062,
CHEMBL2219076,0.49609803921568624,0.48868599468282325,0.0,0.005163977794943225,0.467+/-0.032,0.463+/-0.029,0.468+/-0.039,0.471+/-0.082,
CHEMBL2219088,0.5014901960784314,0.49245904432821336,0.0,0.007695339459131075,0.543+/-0.017,0.544+/-0.028,0.558+/-0.022,0.603+/-0.083,
CHEMBL2219093,0.4876470588235294,0.48422477299442246,0.0,0.0,0.484+/-0.021,0.498+/-0.027,0.493+/-0.031,0.551+/-0.076,
CHEMBL2219098,0.4876470588235294,0.47776355130602166,0.0,0.0,0.502+/-0.025,0.516+/-0.017,0.516+/-0.041,0.534+/-0.092,
CHEMBL2219102,0.43720588235294117,0.4459861469402566,0.0,0.0,0.433+/-0.017,0.435+/-0.02,0.418+/-0.037,0.47+/-0.082,
CHEMBL2219104,0.4876470588235294,0.48422477299442246,0.0,0.0,0.459+/-0.014,0.471+/-0.015,0.468+/-0.03,0.543+/-0.098,
CHEMBL2219113,0.5014901960784314,0.49245904432821336,0.0,0.007695339459131075,0.47+/-0.023,0.477+/-0.025,0.486+/-0.024,0.483+/-0.07,
CHEMBL2219115,0.4876470588235294,0.48422477299442246,0.0,0.0,0.502+/-0.032,0.511+/-0.033,0.492+/-0.043,0.592+/-0.112,
CHEMBL2219120,0.49609803921568624,0.48868599468282325,0.0,0.005163977794943225,0.444+/-0.038,0.437+/-0.029,0.468+/-0.058,0.47+/-0.084,
CHEMBL2219146,0.5014901960784314,0.49245904432821336,0.0,0.007695339459131075,0.514+/-0.014,0.512+/-0.026,0.52+/-0.04,0.506+/-0.093,
CHEMBL2219150,0.5014901960784314,0.49245904432821336,0.0,0.007695339459131075,0.483+/-0.04,0.466+/-0.029,0.48+/-0.036,0.503+/-0.045,
CHEMBL2219159,0.4876470588235294,0.48422477299442246,0.0,0.0,0.464+/-0.02,0.469+/-0.01,0.467+/-0.02,0.476+/-0.065,
CHEMBL2219161,0.5014901960784314,0.49245904432821336,0.0,0.007695339459131075,0.521+/-0.022,0.525+/-0.031,0.508+/-0.035,0.528+/-0.096,
CHEMBL2219164,0.5014901960784314,0.49245904432821336,0.0,0.007695339459131075,0.532+/-0.024,0.535+/-0.017,0.533+/-0.039,0.516+/-0.121,
CHEMBL2219174,0.5014901960784314,0.49245904432821336,0.0,0.007695339459131075,0.457+/-0.027,0.466+/-0.041,0.462+/-0.027,0.476+/-0.062,
CHEMBL2219175,0.48029411764705876,0.47399050166063156,0.0,0.0,0.528+/-0.029,0.538+/-0.02,0.563+/-0.036,0.591+/-0.081,
CHEMBL2219180,0.49609803921568624,0.48868599468282325,0.0,0.005163977794943225,0.474+/-0.015,0.481+/-0.019,0.516+/-0.024,0.5+/-0.087,
CHEMBL2219189,0.5014901960784314,0.49245904432821336,0.0,0.007695339459131075,0.557+/-0.023,0.566+/-0.03,0.582+/-0.048,0.624+/-0.084,
CHEMBL2219191,0.48029411764705876,0.47399050166063156,0.0,0.0,0.527+/-0.031,0.533+/-0.031,0.534+/-0.042,0.552+/-0.121,
CHEMBL2219194,0.4876470588235294,0.47776355130602166,0.0,0.0,0.511+/-0.018,0.526+/-0.03,0.551+/-0.036,0.58+/-0.123,
CHEMBL2219198,0.5014901960784314,0.49245904432821336,0.0,0.007695339459131075,0.482+/-0.019,0.478+/-0.021,0.493+/-0.029,0.466+/-0.086,
CHEMBL2219202,0.5014901960784314,0.49245904432821336,0.0,0.007695339459131075,0.475+/-0.017,0.456+/-0.024,0.472+/-0.032,0.516+/-0.063,
CHEMBL2219203,0.4876470588235294,0.47776355130602166,0.0,0.0,0.471+/-0.026,0.483+/-0.025,0.48+/-0.015,0.519+/-0.06,
CHEMBL2219208,0.4876470588235294,0.47776355130602166,0.0,0.0,0.43+/-0.028,0.436+/-0.019,0.426+/-0.016,0.503+/-0.081,
CHEMBL2219211,0.4876470588235294,0.48422477299442246,0.0,0.0,0.524+/-0.032,0.55+/-0.031,0.548+/-0.049,0.557+/-0.087,
CHEMBL2219223,0.4876470588235294,0.48422477299442246,0.0,0.0,0.572+/-0.031,0.579+/-0.025,0.557+/-0.029,0.597+/-0.104,
CHEMBL2219225,0.5014901960784314,0.49245904432821336,0.0,0.007695339459131075,0.512+/-0.03,0.518+/-0.035,0.499+/-0.042,0.556+/-0.082,
CHEMBL2219232,0.5014901960784314,0.49245904432821336,0.0,0.007695339459131075,0.474+/-0.016,0.473+/-0.02,0.485+/-0.036,0.487+/-0.076,
CHEMBL2219236,0.5014901960784314,0.49245904432821336,0.0,0.007695339459131075,0.477+/-0.035,0.463+/-0.029,0.477+/-0.029,0.519+/-0.096,
CHEMBL2219242,0.43230392156862746,0.4422130972948666,0.0,0.0,0.458+/-0.03,0.448+/-0.017,0.463+/-0.028,0.503+/-0.082,
CHEMBL2219244,0.49609803921568624,0.48868599468282325,0.0,0.005163977794943225,0.472+/-0.019,0.478+/-0.03,0.485+/-0.036,0.526+/-0.083,
CHEMBL2219252,0.5014901960784314,0.49245904432821336,0.0,0.007695339459131075,0.483+/-0.027,0.498+/-0.04,0.492+/-0.044,0.512+/-0.086,
CHEMBL2219267,0.5014901960784314,0.49245904432821336,0.0,0.007695339459131075,0.477+/-0.025,0.459+/-0.018,0.465+/-0.021,0.489+/-0.057,
CHEMBL2219270,0.4876470588235294,0.48422477299442246,0.0,0.0,0.512+/-0.026,0.493+/-0.036,0.521+/-0.044,0.525+/-0.088,
CHEMBL2219272,0.5014901960784314,0.49245904432821336,0.0,0.007695339459131075,0.43+/-0.023,0.433+/-0.03,0.438+/-0.032,0.476+/-0.062,
CHEMBL2219274,0.49609803921568624,0.48868599468282325,0.0,0.005163977794943225,0.447+/-0.082,0.413+/-0.015,0.473+/-0.065,0.512+/-0.146,
CHEMBL2219283,0.45946078431372545,0.4606816399624484,0.0,0.0,0.461+/-0.017,0.463+/-0.024,0.458+/-0.019,0.497+/-0.098,
CHEMBL2219286,0.49609803921568624,0.48868599468282325,0.0,0.005163977794943225,0.528+/-0.028,0.508+/-0.03,0.527+/-0.031,0.53+/-0.081,
CHEMBL2219297,0.4876470588235294,0.47776355130602166,0.0,0.0,0.47+/-0.015,0.482+/-0.016,0.484+/-0.04,0.552+/-0.057,
CHEMBL2219305,0.4876470588235294,0.48422477299442246,0.0,0.0,0.521+/-0.033,0.516+/-0.042,0.502+/-0.042,0.548+/-0.087,
CHEMBL2219308,0.5014901960784314,0.49245904432821336,0.0,0.007695339459131075,0.536+/-0.054,0.559+/-0.045,0.549+/-0.066,0.567+/-0.049,
CHEMBL2219334,0.4876470588235294,0.48422477299442246,0.0,0.0,0.428+/-0.029,0.426+/-0.016,0.438+/-0.032,0.505+/-0.115,
CHEMBL2219335,0.4876470588235294,0.47776355130602166,0.0,0.0,0.466+/-0.01,0.478+/-0.013,0.472+/-0.02,0.542+/-0.078,
CHEMBL2219340,0.49609803921568624,0.48868599468282325,0.0,0.005163977794943225,0.485+/-0.012,0.474+/-0.012,0.488+/-0.044,0.562+/-0.094,
CHEMBL2219352,0.4876470588235294,0.48422477299442246,0.0,0.0,0.474+/-0.019,0.468+/-0.02,0.467+/-0.027,0.506+/-0.083,
CHEMBL2219355,0.49609803921568624,0.48868599468282325,0.0,0.005163977794943225,0.468+/-0.022,0.469+/-0.034,0.475+/-0.049,0.494+/-0.112,
CHEMBL2219358,0.5014901960784314,0.49245904432821336,0.0,0.007695339459131075,0.5+/-0.022,0.513+/-0.026,0.51+/-0.034,0.502+/-0.039,
CHEMBL2219359,0.4876470588235294,0.47776355130602166,0.0,0.0,0.481+/-0.021,0.489+/-0.026,0.49+/-0.042,0.493+/-0.079,
CHEMBL2219363,0.5014901960784314,0.49245904432821336,0.0,0.007695339459131075,0.474+/-0.012,0.471+/-0.018,0.488+/-0.038,0.472+/-0.059,
CHEMBL2219366,0.5014901960784314,0.49245904432821336,0.0,0.007695339459131075,0.547+/-0.048,0.527+/-0.051,0.543+/-0.042,0.579+/-0.116,
CHEMBL2219375,0.49609803921568624,0.48868599468282325,0.0,0.005163977794943225,0.482+/-0.03,0.475+/-0.024,0.49+/-0.043,0.541+/-0.093,
CHEMBL2219389,0.5014901960784314,0.49245904432821336,0.0,0.007695339459131075,0.463+/-0.027,0.477+/-0.043,0.465+/-0.045,0.462+/-0.061,
CHEMBL2219399,0.45946078431372545,0.4606816399624484,0.0,0.0,0.435+/-0.052,0.421+/-0.04,0.401+/-0.042,0.485+/-0.087,
CHEMBL2219404,0.4876470588235294,0.47776355130602166,0.0,0.0,0.478+/-0.021,0.474+/-0.024,0.482+/-0.032,0.533+/-0.099,
CHEMBL2219407,0.4876470588235294,0.47776355130602166,0.0,0.0,0.422+/-0.034,0.479+/-0.086,0.47+/-0.074,0.506+/-0.111,
CHEMBL2219408,0.48029411764705876,0.47399050166063156,0.0,0.0,0.501+/-0.023,0.523+/-0.025,0.526+/-0.036,0.597+/-0.083,
CHEMBL2354305,0.5019869281045751,0.5,0.0,0.010260452612174767,0.551+/-0.018,0.559+/-0.012,0.566+/-0.028,0.561+/-0.078,
CHEMBL3214944,0.5011921568627451,0.4978231602323461,0.0,0.00615627156730486,0.532+/-0.011,0.538+/-0.013,0.531+/-0.014,0.534+/-0.021,0.531+/-0.017
CHEMBL3431930,0.5019869281045751,0.5,0.0,0.010260452612174767,0.618+/-0.237,0.844+/-0.01,0.79+/-0.146,0.832+/-0.014,0.825+/-0.015
CHEMBL3431932,0.5011921568627451,0.49849218413019186,0.0,0.00615627156730486,0.603+/-0.136,0.572+/-0.168,0.635+/-0.141,0.64+/-0.14,0.663+/-0.115
CHEMBL3431933,0.5019869281045751,0.5,0.0,0.010260452612174767,0.491+/-0.008,0.493+/-0.012,0.488+/-0.007,0.489+/-0.012,0.489+/-0.016
CHEMBL3705334,0.5014901960784314,0.4879740100910239,0.0,0.007695339459131075,0.591+/-0.027,0.591+/-0.015,0.596+/-0.047,0.616+/-0.103,
CHEMBL3705469,0.5014901960784314,0.4920812032586027,0.0,0.007695339459131075,0.472+/-0.015,0.479+/-0.017,0.483+/-0.024,0.471+/-0.045,
CHEMBL3705476,0.5011921568627451,0.49817823858836585,0.0,0.00615627156730486,0.491+/-0.003,0.492+/-0.005,0.493+/-0.005,0.497+/-0.007,0.498+/-0.011
CHEMBL3706128,0.3943627450980392,0.3961389455667898,0.0,0.010758287072798375,0.438+/-0.042,0.41+/-0.025,0.417+/-0.023,0.435+/-0.036,
CHEMBL3706356,0.5011921568627451,0.4955104028757522,0.0,0.00615627156730486,0.469+/-0.009,0.465+/-0.008,0.466+/-0.013,0.469+/-0.021,0.503+/-0.062
CHEMBL3707557,0.5019869281045751,0.5,0.0,0.010260452612174767,0.545+/-0.022,0.538+/-0.031,0.539+/-0.048,0.649+/-0.169,
CHEMBL3707738,0.4990392156862745,0.4928351601329778,0.0,0.007695339459131075,0.599+/-0.064,0.635+/-0.045,0.65+/-0.027,0.651+/-0.13,
CHEMBL3707783,0.5019869281045751,0.5,0.0,0.010260452612174767,0.529+/-0.081,0.572+/-0.1,0.535+/-0.08,0.58+/-0.113,
CHEMBL3887295,0.5014901960784314,0.4969951853086967,0.0,0.007695339459131075,0.488+/-0.015,0.463+/-0.016,0.466+/-0.02,0.473+/-0.036,
CHEMBL3887333,0.5019869281045751,0.5,0.0,0.010260452612174767,0.496+/-0.047,0.543+/-0.064,0.529+/-0.045,0.511+/-0.013,0.518+/-0.022
CHEMBL3887334,0.5019869281045751,0.5,0.0,0.010260452612174767,0.572+/-0.025,0.554+/-0.021,0.569+/-0.045,0.567+/-0.064,
CHEMBL3887759,0.5011921568627451,0.4984288811441007,0.0,0.00615627156730486,0.565+/-0.022,0.551+/-0.018,0.568+/-0.011,0.568+/-0.015,0.564+/-0.028
CHEMBL3888181,0.5014901960784314,0.4965357092688114,0.0,0.007695339459131075,0.437+/-0.018,0.43+/-0.012,0.435+/-0.011,0.438+/-0.04,
CHEMBL3888461,0.5014901960784314,0.49439273006475243,0.0,0.007695339459131075,0.59+/-0.018,0.582+/-0.024,0.581+/-0.03,0.59+/-0.062,
CHEMBL4005586,0.4990392156862745,0.4964063107335221,0.0,0.007695339459131075,0.523+/-0.018,0.527+/-0.024,0.526+/-0.027,0.529+/-0.039,
CHEMBL4133035,0.5019869281045751,0.5,0.0,0.010260452612174767,0.463+/-0.035,0.469+/-0.039,0.466+/-0.032,0.468+/-0.045,
CHEMBL641707,0.3226470588235294,0.3153262353262353,0.0,0.0,0.339+/-0.04,0.37+/-0.063,0.351+/-0.045,0.337+/-0.073,
CHEMBL657032,0.5014901960784314,0.4920812032586027,0.0,0.007695339459131075,0.775+/-0.096,0.813+/-0.047,0.809+/-0.086,0.797+/-0.065,
CHEMBL663407,0.5019869281045751,0.5,0.0,0.010260452612174767,0.452+/-0.03,0.469+/-0.023,0.458+/-0.034,0.593+/-0.168,
CHEMBL819742,0.5019869281045751,0.5,0.0,0.010260452612174767,0.695+/-0.063,0.738+/-0.058,0.735+/-0.077,0.73+/-0.106,
CHEMBL915809,0.4570098039215686,0.46851511911171495,0.0,0.0,0.491+/-0.125,0.556+/-0.146,0.594+/-0.132,0.57+/-0.115,
CHEMBL924949,0.4990392156862745,0.4925380175380175,0.0,0.007695339459131075,0.529+/-0.114,0.552+/-0.099,0.557+/-0.108,0.626+/-0.099,
